"","branch_office","month_tz","day_tz","day_of_week_tz","hour_tz","tiempodeses","visitor"
"598",3,11,30,"Wednesday",13,107,"true"
"599",1,11,10,"Thursday",13,0,"false"
"600",1,11,14,"Monday",17,0,"false"
"601",3,11,8,"Tuesday",6,0,"false"
"602",3,11,24,"Thursday",6,0,"false"
"603",1,11,12,"Saturday",9,0,"false"
"604",1,11,9,"Wednesday",19,11400,"true"
"605",2,11,3,"Thursday",18,359,"true"
"606",3,11,30,"Wednesday",13,0,"false"
"607",3,11,27,"Sunday",17,0,"false"
"608",3,11,12,"Saturday",8,131,"true"
"609",1,11,24,"Thursday",14,0,"false"
"610",3,11,28,"Monday",10,730,"true"
"611",3,11,9,"Wednesday",12,2852,"true"
"612",2,11,15,"Tuesday",13,0,"false"
"613",2,11,6,"Sunday",20,2313,"true"
"614",3,11,5,"Saturday",20,0,"false"
"615",3,11,2,"Wednesday",18,0,"false"
"616",3,11,5,"Saturday",22,1869,"true"
"617",1,10,29,"Saturday",17,0,"false"
"618",1,11,3,"Thursday",15,1,"false"
"619",3,11,17,"Thursday",11,0,"false"
"620",3,11,23,"Wednesday",19,0,"false"
"621",1,10,28,"Friday",10,41538,"true"
"622",3,11,8,"Tuesday",8,0,"false"
"623",3,11,11,"Friday",20,0,"false"
"624",1,10,29,"Saturday",20,244,"true"
"625",3,11,28,"Monday",8,1261,"true"
"626",1,10,27,"Thursday",21,4574,"true"
"627",3,11,9,"Wednesday",14,0,"false"
"628",3,11,3,"Thursday",8,0,"false"
"629",1,11,12,"Saturday",15,0,"false"
"630",1,11,9,"Wednesday",17,0,"false"
"631",1,10,29,"Saturday",9,1951,"true"
"632",1,11,7,"Monday",16,7176,"true"
"633",1,11,16,"Wednesday",9,0,"false"
"634",3,11,9,"Wednesday",21,404,"true"
"635",1,11,23,"Wednesday",15,5011,"true"
"636",2,11,13,"Sunday",17,0,"false"
"637",1,11,5,"Saturday",15,0,"false"
"638",2,11,13,"Sunday",7,443,"true"
"639",3,11,2,"Wednesday",17,1195,"true"
"640",1,11,2,"Wednesday",14,1673,"true"
"641",1,10,26,"Wednesday",21,0,"false"
"642",3,11,24,"Thursday",7,0,"false"
"643",1,11,6,"Sunday",18,21604,"true"
"644",1,10,27,"Thursday",9,0,"false"
"645",1,11,30,"Wednesday",16,587,"true"
"646",3,11,29,"Tuesday",6,0,"false"
"647",1,10,26,"Wednesday",18,0,"false"
"648",3,11,13,"Sunday",20,0,"false"
"649",1,11,1,"Tuesday",20,17,"false"
"650",3,11,16,"Wednesday",15,0,"false"
"651",3,11,6,"Sunday",0,0,"false"
"652",1,11,8,"Tuesday",11,0,"false"
"653",2,11,17,"Thursday",16,0,"false"
"654",3,11,7,"Monday",8,0,"false"
"655",1,11,2,"Wednesday",17,0,"false"
"656",3,11,13,"Sunday",20,3139,"true"
"657",1,11,3,"Thursday",11,0,"false"
"658",1,11,13,"Sunday",15,0,"false"
"659",1,10,29,"Saturday",14,253,"true"
"660",3,11,2,"Wednesday",13,1001,"true"
"661",1,11,16,"Wednesday",22,40,"false"
"662",2,11,29,"Tuesday",19,1356,"true"
"663",1,10,29,"Saturday",5,0,"false"
"664",1,11,15,"Tuesday",19,0,"false"
"665",3,11,15,"Tuesday",6,0,"false"
"666",2,11,6,"Sunday",14,0,"false"
"667",1,11,3,"Thursday",15,0,"false"
"668",1,11,15,"Tuesday",13,92,"true"
"669",1,11,3,"Thursday",22,0,"false"
"670",1,10,28,"Friday",14,0,"false"
"671",1,11,2,"Wednesday",22,0,"false"
"672",1,10,27,"Thursday",16,558,"true"
"673",1,11,10,"Thursday",14,0,"false"
"674",3,11,9,"Wednesday",18,1341,"true"
"675",3,11,14,"Monday",7,0,"false"
"676",1,11,11,"Friday",13,0,"false"
"677",1,11,3,"Thursday",10,0,"false"
"678",3,11,30,"Wednesday",7,0,"false"
"679",1,11,6,"Sunday",1,0,"false"
"680",3,11,30,"Wednesday",8,239,"true"
"681",2,11,7,"Monday",15,1226,"true"
"682",3,11,7,"Monday",14,0,"false"
"683",1,11,27,"Sunday",15,373,"true"
"684",3,11,11,"Friday",19,4219,"true"
"685",1,10,28,"Friday",11,0,"false"
"686",3,11,14,"Monday",18,0,"false"
"687",3,11,16,"Wednesday",19,6711,"true"
"688",1,11,2,"Wednesday",22,1995,"true"
"689",1,11,2,"Wednesday",14,0,"false"
"690",3,11,3,"Thursday",20,0,"false"
"691",1,10,28,"Friday",23,0,"false"
"692",3,11,24,"Thursday",9,0,"false"
"693",1,11,30,"Wednesday",15,29,"false"
"694",3,11,30,"Wednesday",11,0,"false"
"695",1,11,16,"Wednesday",14,0,"false"
"696",3,11,9,"Wednesday",11,11514,"true"
"697",3,11,30,"Wednesday",9,0,"false"
"698",1,11,4,"Friday",16,0,"false"
"699",1,10,26,"Wednesday",14,0,"false"
"700",3,11,10,"Thursday",15,0,"false"
"701",1,11,15,"Tuesday",22,0,"false"
"702",3,11,24,"Thursday",11,23,"false"
"703",3,11,3,"Thursday",21,0,"false"
"704",3,11,7,"Monday",7,4494,"true"
"705",1,11,7,"Monday",19,1883,"true"
"706",3,11,15,"Tuesday",12,0,"false"
"707",1,11,6,"Sunday",1,0,"false"
"708",3,11,19,"Saturday",15,12916,"true"
"709",2,11,10,"Thursday",12,19439,"true"
"710",3,11,23,"Wednesday",16,0,"false"
"711",2,11,13,"Sunday",16,18182,"true"
"712",3,11,6,"Sunday",15,2624,"true"
"713",1,11,27,"Sunday",16,19990,"true"
"714",3,11,29,"Tuesday",6,0,"false"
"715",3,11,7,"Monday",8,22545,"true"
"716",3,11,2,"Wednesday",20,0,"false"
"717",3,11,3,"Thursday",11,959,"true"
"718",1,10,28,"Friday",10,0,"false"
"719",3,11,3,"Thursday",11,0,"false"
"720",3,11,24,"Thursday",9,0,"false"
"721",3,11,5,"Saturday",19,0,"false"
"722",3,11,9,"Wednesday",9,0,"false"
"723",1,11,12,"Saturday",15,0,"false"
"724",1,11,28,"Monday",13,8453,"true"
"725",2,11,4,"Friday",19,0,"false"
"726",1,11,5,"Saturday",16,0,"false"
"727",2,11,14,"Monday",22,4,"false"
"728",3,11,9,"Wednesday",16,0,"false"
"729",1,10,30,"Sunday",13,0,"false"
"730",1,11,10,"Thursday",9,0,"false"
"731",2,11,16,"Wednesday",23,4895,"true"
"732",3,11,23,"Wednesday",15,0,"false"
"733",3,11,2,"Wednesday",17,7424,"true"
"734",1,11,9,"Wednesday",8,0,"false"
"735",1,11,5,"Saturday",13,0,"false"
"736",3,11,12,"Saturday",9,6494,"true"
"737",3,11,16,"Wednesday",20,0,"false"
"738",2,11,9,"Wednesday",9,0,"false"
"739",3,11,29,"Tuesday",8,0,"false"
"740",1,11,7,"Monday",9,0,"false"
"741",3,11,8,"Tuesday",17,0,"false"
"742",3,11,9,"Wednesday",13,0,"false"
"743",3,11,23,"Wednesday",17,333,"true"
"744",1,11,2,"Wednesday",12,0,"false"
"745",1,11,10,"Thursday",16,0,"false"
"746",3,11,14,"Monday",17,741,"true"
"747",1,11,7,"Monday",9,0,"false"
"748",3,11,4,"Friday",22,0,"false"
"749",3,11,4,"Friday",14,3710,"true"
"750",3,11,10,"Thursday",15,0,"false"
"751",1,11,15,"Tuesday",12,0,"false"
"752",1,11,23,"Wednesday",17,0,"false"
"753",2,11,24,"Thursday",14,7242,"true"
"754",1,11,3,"Thursday",6,68,"true"
"755",2,11,6,"Sunday",16,5713,"true"
"756",3,11,15,"Tuesday",20,0,"false"
"757",1,11,7,"Monday",14,4,"false"
"758",3,11,8,"Tuesday",14,0,"false"
"759",3,11,13,"Sunday",21,38834,"true"
"760",3,11,9,"Wednesday",18,0,"false"
"761",1,10,29,"Saturday",15,0,"false"
"762",1,11,1,"Tuesday",0,2203,"true"
"763",3,11,15,"Tuesday",10,0,"false"
"764",1,11,8,"Tuesday",16,0,"false"
"765",1,11,6,"Sunday",17,0,"false"
"766",1,11,16,"Wednesday",11,848,"true"
"767",3,11,23,"Wednesday",15,168,"true"
"768",3,11,3,"Thursday",14,1256,"true"
"769",3,11,28,"Monday",19,0,"false"
"770",1,11,11,"Friday",18,0,"false"
"771",3,11,5,"Saturday",7,0,"false"
"772",3,11,30,"Wednesday",15,5144,"true"
"773",1,11,19,"Saturday",15,0,"false"
"774",3,11,30,"Wednesday",14,2341,"true"
"775",3,11,29,"Tuesday",9,1367,"true"
"776",1,11,8,"Tuesday",10,7607,"true"
"777",1,11,10,"Thursday",15,824,"true"
"778",1,10,29,"Saturday",12,0,"false"
"779",1,11,2,"Wednesday",14,0,"false"
"780",1,11,24,"Thursday",9,68,"true"
"781",1,11,28,"Monday",17,0,"false"
"782",3,11,24,"Thursday",11,0,"false"
"783",1,11,2,"Wednesday",9,917,"true"
"784",3,11,5,"Saturday",7,0,"false"
"785",1,11,14,"Monday",16,248,"true"
"786",1,11,1,"Tuesday",12,0,"false"
"787",3,11,8,"Tuesday",18,832,"true"
"788",3,11,6,"Sunday",22,0,"false"
"789",3,11,16,"Wednesday",7,0,"false"
"790",1,11,16,"Wednesday",17,0,"false"
"791",2,11,28,"Monday",19,75,"false"
"792",3,11,9,"Wednesday",18,0,"false"
"793",1,11,2,"Wednesday",0,92,"false"
"794",1,10,29,"Saturday",20,2983,"true"
"795",3,11,9,"Wednesday",8,0,"false"
"796",3,11,12,"Saturday",7,6562,"true"
"797",3,11,29,"Tuesday",16,0,"false"
"798",1,11,6,"Sunday",12,93,"true"
"799",2,11,28,"Monday",10,0,"false"
"800",1,11,28,"Monday",12,0,"false"
"801",3,11,15,"Tuesday",23,0,"false"
"802",2,11,4,"Friday",20,0,"false"
"803",2,11,11,"Friday",18,27968,"true"
"804",3,11,8,"Tuesday",20,5278,"true"
"805",1,11,16,"Wednesday",18,0,"false"
"806",1,10,28,"Friday",14,0,"false"
"807",3,11,16,"Wednesday",6,0,"false"
"808",1,10,29,"Saturday",16,0,"false"
"809",3,11,30,"Wednesday",14,0,"false"
"810",3,11,4,"Friday",14,0,"false"
"811",3,11,24,"Thursday",8,0,"false"
"812",1,11,11,"Friday",14,0,"false"
"813",1,11,17,"Thursday",16,0,"false"
"814",1,11,15,"Tuesday",12,3009,"true"
"815",1,10,30,"Sunday",12,60,"false"
"816",3,11,14,"Monday",20,314,"true"
"817",1,11,29,"Tuesday",18,10447,"true"
"818",3,11,17,"Thursday",10,0,"false"
"819",3,11,29,"Tuesday",8,0,"false"
"820",3,11,12,"Saturday",14,81,"false"
"821",3,11,15,"Tuesday",18,0,"false"
"822",3,11,14,"Monday",12,0,"false"
"823",1,11,12,"Saturday",14,0,"false"
"824",1,11,6,"Sunday",17,0,"false"
"825",1,11,9,"Wednesday",19,500,"true"
"826",1,11,4,"Friday",14,0,"false"
"827",3,11,19,"Saturday",14,0,"false"
"828",1,10,30,"Sunday",19,643,"true"
"829",1,11,7,"Monday",18,0,"false"
"830",3,11,9,"Wednesday",12,9993,"true"
"831",1,11,7,"Monday",6,64431,"true"
"832",1,11,24,"Thursday",0,0,"false"
"833",3,11,12,"Saturday",13,123,"true"
"834",3,11,19,"Saturday",14,0,"false"
"835",3,11,7,"Monday",17,0,"false"
"836",1,10,26,"Wednesday",7,0,"false"
"837",3,11,13,"Sunday",0,1405,"true"
"838",1,10,28,"Friday",10,0,"false"
"839",3,11,15,"Tuesday",9,0,"false"
"840",1,11,24,"Thursday",17,0,"false"
"841",1,11,28,"Monday",9,382,"true"
"842",3,11,27,"Sunday",18,0,"false"
"843",3,11,3,"Thursday",14,0,"false"
"844",3,11,15,"Tuesday",18,7570,"true"
"845",3,11,12,"Saturday",13,0,"false"
"846",3,11,24,"Thursday",7,0,"false"
"847",1,10,31,"Monday",17,0,"false"
"848",3,11,3,"Thursday",11,0,"false"
"849",3,11,28,"Monday",11,0,"false"
"850",3,11,19,"Saturday",17,0,"false"
"851",1,11,5,"Saturday",22,1462,"true"
"852",3,11,2,"Wednesday",21,0,"false"
"853",1,11,15,"Tuesday",14,43,"false"
"854",1,11,16,"Wednesday",13,0,"false"
"855",1,11,9,"Wednesday",14,18209,"true"
"856",1,10,28,"Friday",20,0,"false"
"857",1,11,4,"Friday",20,0,"false"
"858",1,10,30,"Sunday",10,0,"false"
"859",1,11,4,"Friday",14,22,"false"
"860",1,10,26,"Wednesday",6,983,"true"
"861",1,11,10,"Thursday",1,3602,"true"
"862",1,10,28,"Friday",23,89,"true"
"863",2,11,13,"Sunday",19,0,"false"
"864",2,11,24,"Thursday",14,1267,"true"
"865",3,11,24,"Thursday",9,1000,"true"
"866",3,11,12,"Saturday",10,45,"false"
"867",1,11,12,"Saturday",17,0,"false"
"868",3,11,13,"Sunday",18,0,"false"
"869",3,11,10,"Thursday",8,0,"false"
"870",3,11,5,"Saturday",9,0,"false"
"871",1,10,30,"Sunday",20,0,"false"
"872",3,11,11,"Friday",16,12236,"true"
"873",1,11,1,"Tuesday",17,0,"false"
"874",1,10,28,"Friday",21,18257,"true"
"875",1,11,16,"Wednesday",13,0,"false"
"876",1,11,15,"Tuesday",19,0,"false"
"877",3,11,5,"Saturday",16,0,"false"
"878",1,11,11,"Friday",14,164,"true"
"879",2,11,8,"Tuesday",18,0,"false"
"880",3,11,27,"Sunday",17,102,"true"
"881",3,11,13,"Sunday",12,39,"false"
"882",1,11,1,"Tuesday",17,0,"false"
"883",1,11,24,"Thursday",16,0,"false"
"884",1,11,8,"Tuesday",15,0,"false"
"885",2,11,23,"Wednesday",23,0,"false"
"886",3,11,16,"Wednesday",8,0,"false"
"887",3,11,8,"Tuesday",19,0,"false"
"888",1,11,13,"Sunday",16,2735,"true"
"889",1,11,14,"Monday",11,0,"false"
"890",3,11,15,"Tuesday",6,0,"false"
"891",3,11,15,"Tuesday",20,0,"false"
"892",3,11,4,"Friday",20,0,"false"
"893",3,11,13,"Sunday",16,2496,"true"
"894",3,11,30,"Wednesday",8,0,"false"
"895",3,11,19,"Saturday",13,0,"false"
"896",2,11,24,"Thursday",11,349,"true"
"897",3,11,8,"Tuesday",8,0,"false"
"898",3,11,8,"Tuesday",8,0,"false"
"899",1,11,5,"Saturday",18,0,"false"
"900",2,11,3,"Thursday",22,2843,"true"
"901",3,11,27,"Sunday",20,121,"true"
"902",3,11,9,"Wednesday",19,1026,"true"
"903",3,11,16,"Wednesday",19,0,"false"
"904",1,11,16,"Wednesday",15,22,"false"
"905",3,11,30,"Wednesday",14,1460,"true"
"906",3,11,29,"Tuesday",7,0,"false"
"907",3,11,17,"Thursday",6,0,"false"
"908",1,11,11,"Friday",17,232,"true"
"909",1,10,29,"Saturday",1,0,"false"
"910",3,11,19,"Saturday",14,2079,"true"
"911",1,10,26,"Wednesday",19,0,"false"
"912",2,11,24,"Thursday",8,1995,"true"
"913",3,11,29,"Tuesday",12,125,"true"
"914",1,11,1,"Tuesday",5,0,"false"
"915",3,11,2,"Wednesday",4,37401,"true"
"916",1,11,7,"Monday",9,0,"false"
"917",3,11,13,"Sunday",9,0,"false"
"918",1,11,1,"Tuesday",21,80,"true"
"919",3,11,6,"Sunday",1,0,"false"
"920",3,11,30,"Wednesday",10,0,"false"
"921",3,11,6,"Sunday",0,339,"true"
"922",3,11,8,"Tuesday",15,0,"false"
"923",1,11,3,"Thursday",16,136,"true"
"924",2,11,5,"Saturday",0,0,"false"
"925",1,11,11,"Friday",19,0,"false"
"926",1,11,16,"Wednesday",12,2136,"true"
"927",3,11,29,"Tuesday",21,0,"false"
"928",2,11,10,"Thursday",13,0,"false"
"929",1,11,14,"Monday",22,0,"false"
"930",1,11,24,"Thursday",16,0,"false"
"931",1,11,16,"Wednesday",20,0,"false"
"932",1,11,15,"Tuesday",14,0,"false"
"933",1,11,28,"Monday",11,0,"false"
"934",3,11,3,"Thursday",13,585,"true"
"935",1,10,26,"Wednesday",10,0,"false"
"936",3,11,6,"Sunday",16,141,"true"
"937",3,11,3,"Thursday",16,1111,"true"
"938",2,11,8,"Tuesday",17,0,"false"
"939",1,11,9,"Wednesday",14,0,"false"
"940",3,11,6,"Sunday",11,335,"true"
"941",1,11,14,"Monday",10,0,"false"
"942",2,11,9,"Wednesday",23,45,"true"
"943",3,11,27,"Sunday",13,34,"false"
"944",1,11,28,"Monday",19,0,"false"
"945",1,11,7,"Monday",19,0,"false"
"946",2,11,5,"Saturday",14,0,"false"
"947",3,11,16,"Wednesday",8,141,"true"
"948",1,11,1,"Tuesday",9,43,"false"
"949",3,11,28,"Monday",7,0,"false"
"950",2,11,29,"Tuesday",22,1691,"true"
"951",2,11,10,"Thursday",9,272,"true"
"952",3,11,2,"Wednesday",18,0,"false"
"953",3,11,11,"Friday",13,0,"false"
"954",3,11,13,"Sunday",15,0,"false"
"955",1,11,11,"Friday",15,364,"true"
"956",3,11,7,"Monday",10,0,"false"
"957",1,11,15,"Tuesday",10,0,"false"
"958",1,10,28,"Friday",15,8022,"true"
"959",3,11,11,"Friday",22,2568,"true"
"960",3,11,29,"Tuesday",7,9,"false"
"961",3,11,9,"Wednesday",10,0,"false"
"962",1,11,27,"Sunday",21,28148,"true"
"963",3,11,10,"Thursday",14,0,"false"
"964",3,11,11,"Friday",15,481,"true"
"965",3,11,8,"Tuesday",8,0,"false"
"966",2,11,15,"Tuesday",16,48452,"true"
"967",2,11,4,"Friday",16,0,"false"
"968",3,11,28,"Monday",18,1528,"true"
"969",1,11,7,"Monday",19,631,"true"
"970",1,11,28,"Monday",18,0,"false"
"971",3,11,11,"Friday",17,0,"false"
"972",3,11,16,"Wednesday",7,0,"false"
"973",3,11,27,"Sunday",20,0,"false"
"974",1,11,23,"Wednesday",16,6,"false"
"975",1,11,3,"Thursday",11,87,"true"
"976",1,10,31,"Monday",18,46,"false"
"977",1,11,28,"Monday",18,0,"false"
"978",3,11,23,"Wednesday",16,0,"false"
"979",3,11,5,"Saturday",20,5023,"true"
"980",3,11,4,"Friday",15,6031,"true"
"981",1,11,10,"Thursday",9,0,"false"
"982",3,11,11,"Friday",12,14014,"true"
"983",1,10,24,"Monday",13,44,"false"
"984",1,11,7,"Monday",18,46,"false"
"985",3,11,5,"Saturday",11,0,"false"
"986",3,11,14,"Monday",19,0,"false"
"987",3,11,8,"Tuesday",16,0,"false"
"988",3,11,29,"Tuesday",12,112,"true"
"989",3,11,16,"Wednesday",20,245,"true"
"990",1,11,2,"Wednesday",14,63,"true"
"991",3,11,24,"Thursday",10,19331,"true"
"992",1,11,6,"Sunday",15,43,"false"
"993",1,10,27,"Thursday",18,0,"false"
"994",1,10,29,"Saturday",0,9,"false"
"995",3,11,6,"Sunday",20,12053,"true"
"996",3,11,5,"Saturday",14,0,"false"
"997",3,11,10,"Thursday",13,0,"false"
"998",1,10,27,"Thursday",21,0,"false"
"999",1,11,1,"Tuesday",18,86,"true"
"1000",1,10,31,"Monday",17,0,"false"
"1001",3,11,9,"Wednesday",7,0,"false"
"1002",1,11,30,"Wednesday",13,0,"false"
"1003",1,11,2,"Wednesday",7,0,"false"
"1004",2,11,8,"Tuesday",10,0,"false"
"1005",3,11,5,"Saturday",15,0,"false"
"1006",3,11,28,"Monday",20,3747,"true"
"1007",1,11,3,"Thursday",19,0,"false"
"1008",1,11,8,"Tuesday",8,8,"false"
"1009",3,11,7,"Monday",7,0,"false"
"1010",1,11,13,"Sunday",14,81,"true"
"1011",2,11,28,"Monday",18,0,"false"
"1012",1,11,2,"Wednesday",23,20728,"true"
"1013",1,11,16,"Wednesday",16,0,"false"
"1014",3,11,23,"Wednesday",20,0,"false"
"1015",1,10,27,"Thursday",9,33415,"true"
"1016",1,11,1,"Tuesday",9,0,"false"
"1017",3,11,15,"Tuesday",14,665,"true"
"1018",2,11,7,"Monday",18,9613,"true"
"1019",1,11,11,"Friday",13,2157,"true"
"1020",1,10,27,"Thursday",15,0,"false"
"1021",1,11,6,"Sunday",18,0,"false"
"1022",1,11,1,"Tuesday",13,0,"false"
"1023",1,10,27,"Thursday",15,6129,"true"
"1024",3,11,17,"Thursday",8,0,"false"
"1025",1,11,17,"Thursday",13,26346,"true"
"1026",1,11,2,"Wednesday",17,218,"true"
"1027",1,11,17,"Thursday",4,0,"false"
"1028",1,10,28,"Friday",2,0,"false"
"1029",1,11,2,"Wednesday",16,0,"false"
"1030",3,11,4,"Friday",19,0,"false"
"1031",3,11,10,"Thursday",12,264,"true"
"1032",1,11,5,"Saturday",18,0,"false"
"1033",2,11,7,"Monday",22,19928,"true"
"1034",1,11,6,"Sunday",1,0,"false"
"1035",1,11,13,"Sunday",5,0,"false"
"1036",1,11,6,"Sunday",9,0,"false"
"1037",3,11,12,"Saturday",1,0,"false"
"1038",3,11,15,"Tuesday",14,1289,"true"
"1039",1,11,30,"Wednesday",10,4486,"true"
"1040",1,11,24,"Thursday",12,1817,"true"
"1041",1,11,7,"Monday",12,990,"true"
"1042",1,10,27,"Thursday",0,0,"false"
"1043",1,11,8,"Tuesday",10,0,"false"
"1044",1,11,28,"Monday",19,236,"true"
"1045",1,11,13,"Sunday",11,103,"true"
"1046",1,11,28,"Monday",16,0,"false"
"1047",3,11,15,"Tuesday",21,0,"false"
"1048",3,11,24,"Thursday",11,1280,"true"
"1049",1,11,30,"Wednesday",16,108,"true"
"1050",2,11,23,"Wednesday",21,12145,"true"
"1051",1,11,30,"Wednesday",15,0,"false"
"1052",1,10,31,"Monday",3,64409,"true"
"1053",1,11,3,"Thursday",8,0,"false"
"1054",1,11,16,"Wednesday",13,0,"false"
"1055",3,11,4,"Friday",23,3960,"true"
"1056",2,11,9,"Wednesday",8,284,"true"
"1057",1,11,8,"Tuesday",16,0,"false"
"1058",3,11,4,"Friday",21,331,"true"
"1059",2,11,10,"Thursday",11,0,"false"
"1060",1,11,3,"Thursday",8,11879,"true"
"1061",2,11,28,"Monday",6,196,"true"
"1062",3,11,30,"Wednesday",6,0,"false"
"1063",1,11,12,"Saturday",10,0,"false"
"1064",3,11,15,"Tuesday",10,0,"false"
"1065",1,11,8,"Tuesday",13,0,"false"
"1066",3,11,30,"Wednesday",15,0,"false"
"1067",3,11,12,"Saturday",10,483,"true"
"1068",1,11,14,"Monday",11,0,"false"
"1069",1,11,8,"Tuesday",3,6125,"true"
"1070",1,10,29,"Saturday",11,2351,"true"
"1071",1,11,30,"Wednesday",17,1561,"true"
"1072",1,10,29,"Saturday",8,63,"true"
"1073",2,11,9,"Wednesday",3,16113,"true"
"1074",1,11,5,"Saturday",3,0,"false"
"1075",1,11,9,"Wednesday",22,0,"false"
"1076",1,11,28,"Monday",7,62572,"true"
"1077",1,11,13,"Sunday",7,796,"true"
"1078",3,11,28,"Monday",20,4535,"true"
"1079",1,11,13,"Sunday",20,10,"false"
"1080",3,11,23,"Wednesday",21,0,"false"
"1081",3,11,9,"Wednesday",18,0,"false"
"1082",1,11,13,"Sunday",18,0,"false"
"1083",3,11,10,"Thursday",7,0,"false"
"1084",3,11,9,"Wednesday",12,79,"false"
"1085",3,11,10,"Thursday",10,0,"false"
"1086",1,11,5,"Saturday",23,846,"true"
"1087",3,11,7,"Monday",19,10501,"true"
"1088",3,11,5,"Saturday",10,0,"false"
"1089",1,11,4,"Friday",15,0,"false"
"1090",1,11,5,"Saturday",14,536,"true"
"1091",1,11,1,"Tuesday",18,35,"false"
"1092",3,11,17,"Thursday",12,4498,"true"
"1093",3,11,28,"Monday",18,339,"true"
"1094",2,11,29,"Tuesday",8,13164,"true"
"1095",1,11,3,"Thursday",14,8576,"true"
"1096",3,11,29,"Tuesday",15,0,"false"
"1097",1,11,12,"Saturday",17,0,"false"
"1098",3,11,3,"Thursday",20,0,"false"
"1099",1,11,6,"Sunday",14,0,"false"
"1100",1,11,2,"Wednesday",17,41,"false"
"1101",1,10,27,"Thursday",9,105,"true"
"1102",2,11,7,"Monday",13,0,"false"
"1103",3,11,17,"Thursday",13,0,"false"
"1104",3,11,11,"Friday",16,0,"false"
"1105",3,11,12,"Saturday",23,0,"false"
"1106",1,11,24,"Thursday",17,25094,"true"
"1107",1,11,2,"Wednesday",10,0,"false"
"1108",2,11,8,"Tuesday",10,35585,"true"
"1109",3,11,4,"Friday",21,176,"true"
"1110",3,11,15,"Tuesday",12,0,"false"
"1111",1,11,14,"Monday",12,0,"false"
"1112",1,10,29,"Saturday",23,0,"false"
"1113",1,11,16,"Wednesday",21,0,"false"
"1114",2,11,9,"Wednesday",15,36008,"true"
"1115",1,11,6,"Sunday",18,631,"true"
"1116",1,11,17,"Thursday",10,0,"false"
"1117",3,11,5,"Saturday",11,1826,"true"
"1118",1,11,8,"Tuesday",19,0,"false"
"1119",3,11,23,"Wednesday",17,0,"false"
"1120",1,11,24,"Thursday",11,1131,"true"
"1121",3,11,3,"Thursday",14,0,"false"
"1122",3,11,9,"Wednesday",18,0,"false"
"1123",1,11,8,"Tuesday",12,3891,"true"
"1124",3,11,29,"Tuesday",19,0,"false"
"1125",1,10,26,"Wednesday",8,0,"false"
"1126",1,11,7,"Monday",13,5,"false"
"1127",3,11,4,"Friday",9,0,"false"
"1128",3,11,9,"Wednesday",15,0,"false"
"1129",1,11,2,"Wednesday",21,1279,"true"
"1130",2,11,14,"Monday",9,67,"true"
"1131",2,11,28,"Monday",10,0,"false"
"1132",3,11,8,"Tuesday",21,2463,"true"
"1133",1,11,8,"Tuesday",10,37,"false"
"1134",3,11,16,"Wednesday",15,0,"false"
"1135",3,11,8,"Tuesday",17,0,"false"
"1136",1,11,23,"Wednesday",20,168,"true"
"1137",3,11,8,"Tuesday",17,0,"false"
"1138",1,11,8,"Tuesday",22,0,"false"
"1139",1,10,29,"Saturday",10,164,"true"
"1140",3,11,5,"Saturday",10,0,"false"
"1141",3,11,17,"Thursday",12,8616,"true"
"1142",3,11,13,"Sunday",23,0,"false"
"1143",3,11,10,"Thursday",9,0,"false"
"1144",3,11,7,"Monday",11,6601,"true"
"1145",1,11,8,"Tuesday",12,0,"false"
"1146",3,11,12,"Saturday",16,1735,"true"
"1147",1,11,29,"Tuesday",18,0,"false"
"1148",2,11,8,"Tuesday",9,208,"true"
"1149",2,11,5,"Saturday",18,1497,"true"
"1150",2,11,24,"Thursday",14,1646,"true"
"1151",3,11,14,"Monday",12,0,"false"
"1152",1,11,4,"Friday",12,672,"true"
"1153",1,11,29,"Tuesday",9,176,"true"
"1154",3,11,29,"Tuesday",19,1483,"true"
"1155",3,11,9,"Wednesday",20,24747,"true"
"1156",3,11,13,"Sunday",9,5165,"true"
"1157",3,11,4,"Friday",16,0,"false"
"1158",3,11,16,"Wednesday",16,1513,"true"
"1159",2,11,14,"Monday",20,0,"false"
"1160",3,11,7,"Monday",16,0,"false"
"1161",1,11,23,"Wednesday",19,0,"false"
"1162",1,11,7,"Monday",14,0,"false"
"1163",1,11,19,"Saturday",16,0,"false"
"1164",1,11,15,"Tuesday",21,0,"false"
"1165",3,11,19,"Saturday",17,0,"false"
"1166",1,10,27,"Thursday",10,0,"false"
"1167",3,11,28,"Monday",11,0,"false"
"1168",1,11,2,"Wednesday",8,217,"true"
"1169",3,11,15,"Tuesday",9,1104,"true"
"1170",3,11,17,"Thursday",7,0,"false"
"1171",3,11,28,"Monday",20,11,"false"
"1172",1,10,27,"Thursday",10,257,"true"
"1173",1,10,27,"Thursday",9,2502,"true"
"1174",1,10,26,"Wednesday",15,0,"false"
"1175",1,11,12,"Saturday",14,1022,"true"
"1176",3,11,29,"Tuesday",5,20591,"true"
"1177",3,11,16,"Wednesday",8,0,"false"
"1178",2,11,27,"Sunday",14,0,"false"
"1179",3,11,28,"Monday",8,0,"false"
"1180",3,11,8,"Tuesday",10,9396,"true"
"1181",1,10,28,"Friday",16,0,"false"
"1182",1,11,27,"Sunday",16,13,"false"
"1183",3,11,2,"Wednesday",19,2340,"true"
"1184",3,11,16,"Wednesday",17,0,"false"
"1185",3,11,6,"Sunday",19,0,"false"
